% MSC Adams results for 4 bars inverse dynamics experiment.
% See README.md
% timestamp       torque            actual angle
   4.8400000e+00   5.5997830e+01   1.3528270e+02
   4.8450000e+00   5.5896180e+01   1.3510580e+02
   4.8500000e+00   5.5789340e+01   1.3492230e+02
   4.8550000e+00   5.5677180e+01   1.3473210e+02
   4.8600000e+00   5.5559580e+01   1.3453540e+02
   4.8650000e+00   5.5436380e+01   1.3433200e+02
   4.8700000e+00   5.5307440e+01   1.3412210e+02
   4.8750000e+00   5.5172630e+01   1.3390570e+02
   4.8800000e+00   5.5031790e+01   1.3368280e+02
   4.8850000e+00   5.4884780e+01   1.3345340e+02
   4.8900000e+00   5.4731450e+01   1.3321750e+02
   4.8950000e+00   5.4571650e+01   1.3297510e+02
   4.9000000e+00   5.4405220e+01   1.3272630e+02
   4.9050000e+00   5.4232020e+01   1.3247120e+02
   4.9100000e+00   5.4051890e+01   1.3220960e+02
   4.9150000e+00   5.3864680e+01   1.3194170e+02
   4.9200000e+00   5.3670240e+01   1.3166750e+02
   4.9250000e+00   5.3468420e+01   1.3138700e+02
   4.9300000e+00   5.3259070e+01   1.3110030e+02
   4.9350000e+00   5.3042030e+01   1.3080730e+02
   4.9400000e+00   5.2817170e+01   1.3050810e+02
   4.9450000e+00   5.2584330e+01   1.3020270e+02
   4.9500000e+00   5.2343370e+01   1.2989120e+02
   4.9550000e+00   5.2094160e+01   1.2957360e+02
   4.9600000e+00   5.1836560e+01   1.2924990e+02
   4.9650000e+00   5.1570420e+01   1.2892010e+02
   4.9700000e+00   5.1295630e+01   1.2858430e+02
   4.9750000e+00   5.1012050e+01   1.2824260e+02
   4.9800000e+00   5.0719570e+01   1.2789490e+02
   4.9850000e+00   5.0418070e+01   1.2754120e+02
   4.9900000e+00   5.0107440e+01   1.2718170e+02
   4.9950000e+00   4.9787560e+01   1.2681640e+02
   5.0000000e+00   4.9458350e+01   1.2644520e+02
   5.0050000e+00   4.9119710e+01   1.2606830e+02
   5.0100000e+00   4.8771550e+01   1.2568570e+02
   5.0150000e+00   4.8413790e+01   1.2529730e+02
   5.0200000e+00   4.8046360e+01   1.2490330e+02
   5.0250000e+00   4.7669200e+01   1.2450370e+02
   5.0300000e+00   4.7282250e+01   1.2409850e+02
   5.0350000e+00   4.6885450e+01   1.2368780e+02
   5.0400000e+00   4.6478780e+01   1.2327160e+02
   5.0450000e+00   4.6062200e+01   1.2284990e+02
   5.0500000e+00   4.5635690e+01   1.2242290e+02
   5.0550000e+00   4.5199240e+01   1.2199040e+02
   5.0600000e+00   4.4752850e+01   1.2155260e+02
   5.0650000e+00   4.4296520e+01   1.2110960e+02
   5.0700000e+00   4.3830280e+01   1.2066130e+02
   5.0750000e+00   4.3354160e+01   1.2020780e+02
   5.0800000e+00   4.2868190e+01   1.1974920e+02
   5.0850000e+00   4.2372440e+01   1.1928550e+02
   5.0900000e+00   4.1866950e+01   1.1881670e+02
   5.0950000e+00   4.1351820e+01   1.1834300e+02
   5.1000000e+00   4.0827120e+01   1.1786420e+02
   5.1050000e+00   4.0292960e+01   1.1738060e+02
   5.1100000e+00   3.9749440e+01   1.1689210e+02
   5.1150000e+00   3.9196700e+01   1.1639870e+02
   5.1200000e+00   3.8634860e+01   1.1590070e+02
   5.1250000e+00   3.8064080e+01   1.1539790e+02
   5.1300000e+00   3.7484520e+01   1.1489040e+02
   5.1350000e+00   3.6896350e+01   1.1437830e+02
   5.1400000e+00   3.6299750e+01   1.1386170e+02
   5.1450000e+00   3.5694940e+01   1.1334050e+02
   5.1500000e+00   3.5082110e+01   1.1281490e+02
   5.1550000e+00   3.4461500e+01   1.1228490e+02
   5.1600000e+00   3.3833350e+01   1.1175050e+02
   5.1650000e+00   3.3197890e+01   1.1121190e+02
   5.1700000e+00   3.2555400e+01   1.1066890e+02
   5.1750000e+00   3.1906160e+01   1.1012180e+02
   5.1800000e+00   3.1250450e+01   1.0957060e+02
   5.1850000e+00   3.0588560e+01   1.0901530e+02
   5.1900000e+00   2.9920820e+01   1.0845590e+02
   5.1950000e+00   2.9247550e+01   1.0789260e+02
   5.2000000e+00   2.8569070e+01   1.0732540e+02
   5.2050000e+00   2.7885750e+01   1.0675430e+02
   5.2100000e+00   2.7197940e+01   1.0617940e+02
   5.2150000e+00   2.6506000e+01   1.0560080e+02
   5.2200000e+00   2.5810310e+01   1.0501840e+02
   5.2250000e+00   2.5111280e+01   1.0443250e+02
   5.2300000e+00   2.4409280e+01   1.0384300e+02
   5.2350000e+00   2.3704740e+01   1.0325000e+02
   5.2400000e+00   2.2998070e+01   1.0265350e+02
   5.2450000e+00   2.2289700e+01   1.0205360e+02
   5.2500000e+00   2.1580050e+01   1.0145040e+02
   5.2550000e+00   2.0869580e+01   1.0084400e+02
   5.2600000e+00   2.0158730e+01   1.0023430e+02
   5.2650000e+00   1.9447950e+01   9.9621500e+01
   5.2700000e+00   1.8737700e+01   9.9005600e+01
   5.2750000e+00   1.8028460e+01   9.8386670e+01
   5.2800000e+00   1.7320680e+01   9.7764780e+01
   5.2850000e+00   1.6614840e+01   9.7139990e+01
   5.2900000e+00   1.5911420e+01   9.6512360e+01
   5.2950000e+00   1.5210890e+01   9.5881960e+01
   5.3000000e+00   1.4513730e+01   9.5248840e+01
   5.3050000e+00   1.3820430e+01   9.4613070e+01
   5.3100000e+00   1.3131450e+01   9.3974720e+01
   5.3150000e+00   1.2447290e+01   9.3333840e+01
   5.3200000e+00   1.1768410e+01   9.2690510e+01
   5.3250000e+00   1.1095280e+01   9.2044780e+01
   5.3300000e+00   1.0428380e+01   9.1396720e+01
   5.3350000e+00   9.7681610e+00   9.0746400e+01
   5.3400000e+00   9.1150870e+00   9.0093890e+01
   5.3450000e+00   8.4696020e+00   8.9439230e+01
   5.3500000e+00   7.8321490e+00   8.8782510e+01
   5.3550000e+00   7.2031580e+00   8.8123790e+01
   5.3600000e+00   6.5830470e+00   8.7463130e+01
   5.3650000e+00   5.9722260e+00   8.6800590e+01
   5.3700000e+00   5.3710890e+00   8.6136260e+01
   5.3750000e+00   4.7800170e+00   8.5470180e+01
   5.3800000e+00   4.1993730e+00   8.4802440e+01
   5.3850000e+00   3.6295070e+00   8.4133090e+01
   5.3900000e+00   3.0707480e+00   8.3462200e+01
   5.3950000e+00   2.5234070e+00   8.2789840e+01
   5.4000000e+00   1.9877740e+00   8.2116080e+01
   5.4050000e+00   1.4641170e+00   8.1440980e+01
   5.4100000e+00   9.5268150e-01   8.0764610e+01
   5.4150000e+00   4.5368870e-01   8.0087040e+01
   5.4200000e+00  -3.2665980e-02   7.9408340e+01
   5.4250000e+00  -5.0621360e-01   7.8728570e+01
   5.4300000e+00  -9.6681330e-01   7.8047810e+01
   5.4350000e+00  -1.4143530e+00   7.7366110e+01
   5.4400000e+00  -1.8487500e+00   7.6683560e+01
   5.4450000e+00  -2.2699550e+00   7.6000210e+01
   5.4500000e+00  -2.6779480e+00   7.5316140e+01
   5.4550000e+00  -3.0727450e+00   7.4631410e+01
   5.4600000e+00  -3.4543920e+00   7.3946100e+01
   5.4650000e+00  -3.8229750e+00   7.3260260e+01
   5.4700000e+00  -4.1786110e+00   7.2573980e+01
   5.4750000e+00  -4.5214560e+00   7.1887310e+01
   5.4800000e+00  -4.8517020e+00   7.1200330e+01
   5.4850000e+00  -5.1695780e+00   7.0513100e+01
   5.4900000e+00  -5.4753510e+00   6.9825700e+01
   5.4950000e+00  -5.7693260e+00   6.9138190e+01
   5.5000000e+00  -6.0518460e+00   6.8450650e+01
   5.5050000e+00  -6.3232910e+00   6.7763130e+01
   5.5100000e+00  -6.5840820e+00   6.7075710e+01
   5.5150000e+00  -6.8346740e+00   6.6388470e+01
   5.5200000e+00  -7.0755630e+00   6.5701450e+01
   5.5250000e+00  -7.3072780e+00   6.5014750e+01
   5.5300000e+00  -7.5303870e+00   6.4328410e+01
   5.5350000e+00  -7.7454920e+00   6.3642520e+01
   5.5400000e+00  -7.9532300e+00   6.2957140e+01
   5.5450000e+00  -8.1542690e+00   6.2272350e+01
   5.5500000e+00  -8.3493110e+00   6.1588190e+01
   5.5550000e+00  -8.5390870e+00   6.0904760e+01
   5.5600000e+00  -8.7243560e+00   6.0222110e+01
   5.5650000e+00  -8.9059040e+00   5.9540310e+01
   5.5700000e+00  -9.0845410e+00   5.8859440e+01
   5.5750000e+00  -9.2611000e+00   5.8179560e+01
   5.5800000e+00  -9.4364330e+00   5.7500730e+01
   5.5850000e+00  -9.6114100e+00   5.6823030e+01
   5.5900000e+00  -9.7869160e+00   5.6146520e+01
   5.5950000e+00  -9.9638450e+00   5.5471270e+01
   5.6000000e+00  -1.0143100e+01   5.4797350e+01
   5.6050000e+00  -1.0325600e+01   5.4124830e+01
   5.6100000e+00  -1.0512250e+01   5.3453760e+01
   5.6150000e+00  -1.0703960e+01   5.2784230e+01
   5.6200000e+00  -1.0901640e+01   5.2116300e+01
   5.6250000e+00  -1.1106190e+01   5.1450030e+01
   5.6300000e+00  -1.1318500e+01   5.0785490e+01
   5.6350000e+00  -1.1539450e+01   5.0122750e+01
   5.6400000e+00  -1.1769880e+01   4.9461870e+01
   5.6450000e+00  -1.2010630e+01   4.8802920e+01
   5.6500000e+00  -1.2262500e+01   4.8145960e+01
   5.6550000e+00  -1.2526280e+01   4.7491070e+01
   5.6600000e+00  -1.2802710e+01   4.6838300e+01
   5.6650000e+00  -1.3092490e+01   4.6187730e+01
   5.6700000e+00  -1.3396300e+01   4.5539410e+01
   5.6750000e+00  -1.3714760e+01   4.4893410e+01
   5.6800000e+00  -1.4048460e+01   4.4249800e+01
   5.6850000e+00  -1.4397910e+01   4.3608640e+01
   5.6900000e+00  -1.4763610e+01   4.2969990e+01
   5.6950000e+00  -1.5145980e+01   4.2333920e+01
   5.7000000e+00  -1.5545390e+01   4.1700500e+01
   5.7050000e+00  -1.5962160e+01   4.1069780e+01
   5.7100000e+00  -1.6396520e+01   4.0441820e+01
   5.7150000e+00  -1.6848680e+01   3.9816700e+01
   5.7200000e+00  -1.7318770e+01   3.9194480e+01
   5.7250000e+00  -1.7806840e+01   3.8575210e+01
   5.7300000e+00  -1.8312890e+01   3.7958950e+01
   5.7350000e+00  -1.8836880e+01   3.7345780e+01
   5.7400000e+00  -1.9378650e+01   3.6735750e+01
   5.7450000e+00  -1.9938030e+01   3.6128920e+01
   5.7500000e+00  -2.0514750e+01   3.5525350e+01
   5.7550000e+00  -2.1108510e+01   3.4925100e+01
   5.7600000e+00  -2.1718900e+01   3.4328240e+01
   5.7650000e+00  -2.2345510e+01   3.3734820e+01
   5.7700000e+00  -2.2987830e+01   3.3144900e+01
   5.7750000e+00  -2.3645310e+01   3.2558550e+01
   5.7800000e+00  -2.4317340e+01   3.1975810e+01
   5.7850000e+00  -2.5003270e+01   3.1396750e+01
   5.7900000e+00  -2.5702390e+01   3.0821430e+01
   5.7950000e+00  -2.6413960e+01   3.0249900e+01
   5.8000000e+00  -2.7137180e+01   2.9682220e+01
   5.8050000e+00  -2.7871240e+01   2.9118450e+01
   5.8100000e+00  -2.8615260e+01   2.8558640e+01
   5.8150000e+00  -2.9368370e+01   2.8002850e+01
   5.8200000e+00  -3.0129640e+01   2.7451130e+01
   5.8250000e+00  -3.0898140e+01   2.6903550e+01
   5.8300000e+00  -3.1672910e+01   2.6360150e+01
   5.8350000e+00  -3.2452980e+01   2.5820990e+01
   5.8400000e+00  -3.3237360e+01   2.5286130e+01
   5.8450000e+00  -3.4025080e+01   2.4755610e+01
   5.8500000e+00  -3.4815140e+01   2.4229490e+01
   5.8550000e+00  -3.5606550e+01   2.3707820e+01
   5.8600000e+00  -3.6398340e+01   2.3190660e+01
   5.8650000e+00  -3.7189520e+01   2.2678060e+01
   5.8700000e+00  -3.7979150e+01   2.2170060e+01
   5.8750000e+00  -3.8766270e+01   2.1666720e+01
   5.8800000e+00  -3.9549970e+01   2.1168090e+01
   5.8850000e+00  -4.0329330e+01   2.0674220e+01
   5.8900000e+00  -4.1103490e+01   2.0185160e+01
   5.8950000e+00  -4.1871580e+01   1.9700950e+01
   5.9000000e+00  -4.2632810e+01   1.9221650e+01
   5.9050000e+00  -4.3386360e+01   1.8747300e+01
   5.9100000e+00  -4.4131500e+01   1.8277950e+01
   5.9150000e+00  -4.4867500e+01   1.7813650e+01
   5.9200000e+00  -4.5593700e+01   1.7354450e+01
   5.9250000e+00  -4.6309430e+01   1.6900380e+01
   5.9300000e+00  -4.7014110e+01   1.6451500e+01
   5.9350000e+00  -4.7707180e+01   1.6007850e+01
   5.9400000e+00  -4.8388110e+01   1.5569470e+01
   5.9450000e+00  -4.9056430e+01   1.5136420e+01
   5.9500000e+00  -4.9711700e+01   1.4708720e+01
   5.9550000e+00  -5.0353530e+01   1.4286430e+01
   5.9600000e+00  -5.0981560e+01   1.3869590e+01
   5.9650000e+00  -5.1595490e+01   1.3458230e+01
   5.9700000e+00  -5.2195040e+01   1.3052410e+01
   5.9750000e+00  -5.2779980e+01   1.2652150e+01
   5.9800000e+00  -5.3350110e+01   1.2257510e+01
   5.9850000e+00  -5.3905290e+01   1.1868510e+01
   5.9900000e+00  -5.4445400e+01   1.1485210e+01
   5.9950000e+00  -5.4970350e+01   1.1107630e+01
   6.0000000e+00  -5.5480090e+01   1.0735810e+01
   6.0050000e+00  -5.5974620e+01   1.0369800e+01
   6.0100000e+00  -5.6453950e+01   1.0009620e+01
   6.0150000e+00  -5.6918120e+01   9.6553230e+00
   6.0200000e+00  -5.7367210e+01   9.3069320e+00
   6.0250000e+00  -5.7801330e+01   8.9644860e+00
   6.0300000e+00  -5.8220600e+01   8.6280200e+00
   6.0350000e+00  -5.8625170e+01   8.2975660e+00
   6.0400000e+00  -5.9015220e+01   7.9731570e+00
   6.0450000e+00  -5.9390930e+01   7.6548270e+00
   6.0500000e+00  -5.9752530e+01   7.3426070e+00
   6.0550000e+00  -6.0100240e+01   7.0365280e+00
   6.0600000e+00  -6.0434310e+01   6.7366210e+00
   6.0650000e+00  -6.0755000e+01   6.4429150e+00
   6.0700000e+00  -6.1062570e+01   6.1554410e+00
   6.0750000e+00  -6.1357310e+01   5.8742260e+00
   6.0800000e+00  -6.1639510e+01   5.5993000e+00
   6.0850000e+00  -6.1909480e+01   5.3306890e+00
   6.0900000e+00  -6.2167510e+01   5.0684200e+00
   6.0950000e+00  -6.2413930e+01   4.8125200e+00
   6.1000000e+00  -6.2649040e+01   4.5630150e+00
   6.1050000e+00  -6.2873170e+01   4.3199280e+00
   6.1100000e+00  -6.3086630e+01   4.0832850e+00
   6.1150000e+00  -6.3289760e+01   3.8531090e+00
   6.1200000e+00  -6.3482860e+01   3.6294230e+00
   6.1250000e+00  -6.3666270e+01   3.4122490e+00
   6.1300000e+00  -6.3840300e+01   3.2016100e+00
   6.1350000e+00  -6.4005250e+01   2.9975260e+00
   6.1400000e+00  -6.4161460e+01   2.8000180e+00
   6.1450000e+00  -6.4309210e+01   2.6091050e+00
   6.1500000e+00  -6.4448820e+01   2.4248070e+00
   6.1550000e+00  -6.4580570e+01   2.2471410e+00
   6.1600000e+00  -6.4704750e+01   2.0761270e+00
   6.1650000e+00  -6.4821650e+01   1.9117800e+00
   6.1700000e+00  -6.4931540e+01   1.7541170e+00
   6.1750000e+00  -6.5034680e+01   1.6031550e+00
   6.1800000e+00  -6.5131330e+01   1.4589070e+00
   6.1850000e+00  -6.5221720e+01   1.3213890e+00
   6.1900000e+00  -6.5306110e+01   1.1906150e+00
   6.1950000e+00  -6.5384720e+01   1.0665970e+00
   6.2000000e+00  -6.5457760e+01   9.4934740e-01
   6.2050000e+00  -6.5525440e+01   8.3887850e-01
   6.2100000e+00  -6.5587960e+01   7.3520110e-01
   6.2150000e+00  -6.5645490e+01   6.3832570e-01
   6.2200000e+00  -6.5698210e+01   5.4826190e-01
   6.2250000e+00  -6.5746290e+01   4.6501870e-01
   6.2300000e+00  -6.5789870e+01   3.8860440e-01
   6.2350000e+00  -6.5829090e+01   3.1902670e-01
   6.2400000e+00  -6.5864070e+01   2.5629250e-01
   6.2450000e+00  -6.5894930e+01   2.0040810e-01
   6.2500000e+00  -6.5921770e+01   1.5137920e-01
   6.2550000e+00  -6.5944680e+01   1.0921050e-01
   6.2600000e+00  -6.5963730e+01   7.3906350e-02
   6.2650000e+00  -6.5979000e+01   4.5470240e-02
   6.2700000e+00  -6.5990530e+01   2.3905030e-02
   6.2750000e+00  -6.5998360e+01   9.2128530e-03
   6.2800000e+00  -6.6002520e+01   1.3951950e-03
   6.2850000e+00  -6.6003020e+01   4.5283460e-04
   6.2900000e+00  -6.5999860e+01   6.3858650e-03
   6.2950000e+00  -6.5993040e+01   1.9193690e-02
   6.3000000e+00  -6.5982530e+01   3.8875040e-02
   6.3050000e+00  -6.5968290e+01   6.5427930e-02
   6.3100000e+00  -6.5950280e+01   9.8849720e-02
   6.3150000e+00  -6.5928440e+01   1.3913710e-01
   6.3200000e+00  -6.5902680e+01   1.8628590e-01
   6.3250000e+00  -6.5872930e+01   2.4029160e-01
   6.3300000e+00  -6.5839090e+01   3.0114870e-01
   6.3350000e+00  -6.5801050e+01   3.6885110e-01
   6.3400000e+00  -6.5758680e+01   4.4339200e-01
   6.3450000e+00  -6.5711850e+01   5.2476410e-01
   6.3500000e+00  -6.5660410e+01   6.1295910e-01
   6.3550000e+00  -6.5604220e+01   7.0796820e-01
   6.3600000e+00  -6.5543090e+01   8.0978200e-01
   6.3650000e+00  -6.5476840e+01   9.1839020e-01
   6.3700000e+00  -6.5405290e+01   1.0337820e+00
   6.3750000e+00  -6.5328230e+01   1.1559460e+00
   6.3800000e+00  -6.5245450e+01   1.2848700e+00
   6.3850000e+00  -6.5156720e+01   1.4205400e+00
   6.3900000e+00  -6.5061810e+01   1.5629450e+00
   6.3950000e+00  -6.4960470e+01   1.7120680e+00
   6.4000000e+00  -6.4852460e+01   1.8678950e+00
   6.4050000e+00  -6.4737510e+01   2.0304110e+00
   6.4100000e+00  -6.4615350e+01   2.1996000e+00
   6.4150000e+00  -6.4485700e+01   2.3754440e+00
   6.4200000e+00  -6.4348280e+01   2.5579260e+00
   6.4250000e+00  -6.4202790e+01   2.7470270e+00
   6.4300000e+00  -6.4048930e+01   2.9427290e+00
   6.4350000e+00  -6.3886400e+01   3.1450130e+00
   6.4400000e+00  -6.3714890e+01   3.3538570e+00
   6.4450000e+00  -6.3534090e+01   3.5692420e+00
   6.4500000e+00  -6.3343680e+01   3.7911450e+00
   6.4550000e+00  -6.3143330e+01   4.0195440e+00
   6.4600000e+00  -6.2932730e+01   4.2544160e+00
   6.4650000e+00  -6.2711560e+01   4.4957390e+00
   6.4700000e+00  -6.2479490e+01   4.7434880e+00
   6.4750000e+00  -6.2236200e+01   4.9976380e+00
   6.4800000e+00  -6.1981390e+01   5.2581630e+00
   6.4850000e+00  -6.1714720e+01   5.5250380e+00
   6.4900000e+00  -6.1435900e+01   5.7982360e+00
   6.4950000e+00  -6.1144630e+01   6.0777290e+00
   6.5000000e+00  -6.0840600e+01   6.3634910e+00
   6.5050000e+00  -6.0523540e+01   6.6554910e+00
   6.5100000e+00  -6.0193170e+01   6.9537010e+00
   6.5150000e+00  -5.9849220e+01   7.2580910e+00
   6.5200000e+00  -5.9491450e+01   7.5686310e+00
   6.5250000e+00  -5.9119630e+01   7.8852900e+00
   6.5300000e+00  -5.8733530e+01   8.2080350e+00
   6.5350000e+00  -5.8332950e+01   8.5368350e+00
   6.5400000e+00  -5.7917730e+01   8.8716570e+00
   6.5450000e+00  -5.7487700e+01   9.2124670e+00
   6.5500000e+00  -5.7042720e+01   9.5592310e+00
   6.5550000e+00  -5.6582690e+01   9.9119150e+00
   6.5600000e+00  -5.6107520e+01   1.0270480e+01
   6.5650000e+00  -5.5617170e+01   1.0634900e+01
   6.5700000e+00  -5.5111590e+01   1.1005130e+01
   6.5750000e+00  -5.4590810e+01   1.1381130e+01
   6.5800000e+00  -5.4054850e+01   1.1762870e+01
   6.5850000e+00  -5.3503790e+01   1.2150310e+01
   6.5900000e+00  -5.2937740e+01   1.2543410e+01
   6.5950000e+00  -5.2356850e+01   1.2942130e+01
   6.6000000e+00  -5.1761280e+01   1.3346440e+01
   6.6050000e+00  -5.1151270e+01   1.3756280e+01
   6.6100000e+00  -5.0527080e+01   1.4171620e+01
   6.6150000e+00  -4.9889000e+01   1.4592420e+01
   6.6200000e+00  -4.9237370e+01   1.5018640e+01
   6.6250000e+00  -4.8572590e+01   1.5450230e+01
   6.6300000e+00  -4.7895070e+01   1.5887150e+01
   6.6350000e+00  -4.7205280e+01   1.6329360e+01
   6.6400000e+00  -4.6503730e+01   1.6776810e+01
   6.6450000e+00  -4.5790960e+01   1.7229460e+01
   6.6500000e+00  -4.5067570e+01   1.7687260e+01
   6.6550000e+00  -4.4334190e+01   1.8150170e+01
   6.6600000e+00  -4.3591490e+01   1.8618140e+01
   6.6650000e+00  -4.2840170e+01   1.9091120e+01
   6.6700000e+00  -4.2080970e+01   1.9569070e+01
   6.6750000e+00  -4.1314680e+01   2.0051940e+01
   6.6800000e+00  -4.0542100e+01   2.0539670e+01
   6.6850000e+00  -3.9764080e+01   2.1032230e+01
   6.6900000e+00  -3.8981480e+01   2.1529560e+01
   6.6950000e+00  -3.8195210e+01   2.2031620e+01
   6.7000000e+00  -3.7406170e+01   2.2538340e+01
   6.7050000e+00  -3.6615320e+01   2.3049690e+01
   6.7100000e+00  -3.5823600e+01   2.3565610e+01
   6.7150000e+00  -3.5031990e+01   2.4086050e+01
   6.7200000e+00  -3.4241460e+01   2.4610950e+01
   6.7250000e+00  -3.3453000e+01   2.5140270e+01
   6.7300000e+00  -3.2667610e+01   2.5673950e+01
   6.7350000e+00  -3.1886260e+01   2.6211930e+01
   6.7400000e+00  -3.1109940e+01   2.6754170e+01
   6.7450000e+00  -3.0339630e+01   2.7300620e+01
   6.7500000e+00  -2.9576280e+01   2.7851200e+01
   6.7550000e+00  -2.8820840e+01   2.8405880e+01
   6.7600000e+00  -2.8074240e+01   2.8964590e+01
   6.7650000e+00  -2.7337360e+01   2.9527280e+01
   6.7700000e+00  -2.6611080e+01   3.0093900e+01
   6.7750000e+00  -2.5896240e+01   3.0664380e+01
   6.7800000e+00  -2.5193630e+01   3.1238670e+01
   6.7850000e+00  -2.4504010e+01   3.1816710e+01
   6.7900000e+00  -2.3828110e+01   3.2398440e+01
   6.7950000e+00  -2.3166580e+01   3.2983810e+01
   6.8000000e+00  -2.2520050e+01   3.3572760e+01
   6.8050000e+00  -2.1889080e+01   3.4165230e+01
   6.8100000e+00  -2.1274190e+01   3.4761150e+01
   6.8150000e+00  -2.0675840e+01   3.5360470e+01
   6.8200000e+00  -2.0094410e+01   3.5963140e+01
   6.8250000e+00  -1.9530250e+01   3.6569080e+01
   6.8300000e+00  -1.8983630e+01   3.7178240e+01
   6.8350000e+00  -1.8454750e+01   3.7790560e+01
   6.8400000e+00  -1.7943770e+01   3.8405970e+01
   6.8450000e+00  -1.7450770e+01   3.9024420e+01
   6.8500000e+00  -1.6975760e+01   3.9645850e+01
   6.8550000e+00  -1.6518690e+01   4.0270180e+01
   6.8600000e+00  -1.6079470e+01   4.0897360e+01
   6.8650000e+00  -1.5657900e+01   4.1527330e+01
   6.8700000e+00  -1.5253760e+01   4.2160020e+01
   6.8750000e+00  -1.4866760e+01   4.2795370e+01
   6.8800000e+00  -1.4496530e+01   4.3433320e+01
   6.8850000e+00  -1.4142660e+01   4.4073790e+01
   6.8900000e+00  -1.3804700e+01   4.4716740e+01
   6.8950000e+00  -1.3482120e+01   4.5362090e+01
   6.9000000e+00  -1.3174350e+01   4.6009780e+01
   6.9050000e+00  -1.2880790e+01   4.6659740e+01
   6.9100000e+00  -1.2600770e+01   4.7311920e+01
   6.9150000e+00  -1.2333590e+01   4.7966230e+01
   6.9200000e+00  -1.2078530e+01   4.8622630e+01
   6.9250000e+00  -1.1834810e+01   4.9281040e+01
   6.9300000e+00  -1.1601630e+01   4.9941400e+01
   6.9350000e+00  -1.1378170e+01   5.0603640e+01
   6.9400000e+00  -1.1163580e+01   5.1267690e+01
   6.9450000e+00  -1.0956990e+01   5.1933490e+01
   6.9500000e+00  -1.0757510e+01   5.2600980e+01
   6.9550000e+00  -1.0564260e+01   5.3270080e+01
   6.9600000e+00  -1.0376310e+01   5.3940720e+01
   6.9650000e+00  -1.0192770e+01   5.4612850e+01
   6.9700000e+00  -1.0012710e+01   5.5286400e+01
   6.9750000e+00  -9.8352360e+00   5.5961290e+01
   6.9800000e+00  -9.6594300e+00   5.6637460e+01
   6.9850000e+00  -9.4843970e+00   5.7314840e+01
   6.9900000e+00  -9.3092480e+00   5.7993360e+01
   6.9950000e+00  -9.1331110e+00   5.8672970e+01
   7.0000000e+00  -8.9551270e+00   5.9353580e+01
   7.0050000e+00  -8.7744590e+00   6.0035130e+01
   7.0100000e+00  -8.5902890e+00   6.0717550e+01
   7.0150000e+00  -8.4018250e+00   6.1400770e+01
   7.0200000e+00  -8.2083010e+00   6.2084740e+01
   7.0250000e+00  -8.0089770e+00   6.2769360e+01
   7.0300000e+00  -7.8031430e+00   6.3454590e+01
   7.0350000e+00  -7.5901230e+00   6.4140350e+01
   7.0400000e+00  -7.3692690e+00   6.4826570e+01
   7.0450000e+00  -7.1399710e+00   6.5513180e+01
   7.0500000e+00  -6.9016510e+00   6.6200110e+01
   7.0550000e+00  -6.6537700e+00   6.6887300e+01
   7.0600000e+00  -6.3958210e+00   6.7574680e+01
   7.0650000e+00  -6.1273400e+00   6.8262180e+01
   7.0700000e+00  -5.8478950e+00   6.8949720e+01
   7.0750000e+00  -5.5570960e+00   6.9637250e+01
   7.0800000e+00  -5.2545890e+00   7.0324680e+01
   7.0850000e+00  -4.9400590e+00   7.1011960e+01
   7.0900000e+00  -4.6132290e+00   7.1699020e+01
   7.0950000e+00  -4.2738580e+00   7.2385780e+01
   7.1000000e+00  -3.9217450e+00   7.3072180e+01
   7.1050000e+00  -3.5567250e+00   7.3758140e+01
   7.1100000e+00  -3.1786680e+00   7.4443610e+01
   7.1150000e+00  -2.7874830e+00   7.5128500e+01
   7.1200000e+00  -2.3831100e+00   7.5812760e+01
   7.1250000e+00  -1.9655260e+00   7.6496310e+01
   7.1300000e+00  -1.5347410e+00   7.7179090e+01
   7.1350000e+00  -1.0907970e+00   7.7861030e+01
   7.1400000e+00  -6.3376800e-01   7.8542060e+01
   7.1450000e+00  -1.6375690e-01   7.9222100e+01
   7.1500000e+00   3.1910280e-01   7.9901100e+01
   7.1550000e+00   8.1464950e-01   8.0578990e+01
   7.1600000e+00   1.3226950e+00   8.1255690e+01
   7.1650000e+00   1.8430250e+00   8.1931150e+01
   7.1700000e+00   2.3754010e+00   8.2605280e+01
   7.1750000e+00   2.9195610e+00   8.3278030e+01
   7.1800000e+00   3.4752200e+00   8.3949330e+01
   7.1850000e+00   4.0420730e+00   8.4619110e+01
   7.1900000e+00   4.6197960e+00   8.5287300e+01
   7.1950000e+00   5.2080460e+00   8.5953840e+01
   7.2000000e+00   5.8064610e+00   8.6618660e+01
   7.2050000e+00   6.4146660e+00   8.7281690e+01
   7.2100000e+00   7.0322700e+00   8.7942870e+01
   7.2150000e+00   7.6588680e+00   8.8602140e+01
   7.2200000e+00   8.2940450e+00   8.9259410e+01
   7.2250000e+00   8.9373710e+00   8.9914640e+01
   7.2300000e+00   9.5884090e+00   9.0567750e+01
   7.2350000e+00   1.0246710e+01   9.1218680e+01
   7.2400000e+00   1.0911830e+01   9.1867360e+01
   7.2450000e+00   1.1583300e+01   9.2513730e+01
   7.2500000e+00   1.2260650e+01   9.3157730e+01
   7.2550000e+00   1.2943410e+01   9.3799290e+01
   7.2600000e+00   1.3631110e+01   9.4438340e+01
   7.2650000e+00   1.4323280e+01   9.5074820e+01
