% MSC Adams results for pick-and-place robot inverse dynamics experiment.
% See README.md
% timestamp       torque1         torque 2
1.105000e+00	-1.469034e+02	1.469034e+02
1.110000e+00	-1.470597e+02	1.470597e+02
1.115000e+00	-1.473336e+02	1.473336e+02
1.120000e+00	-1.467706e+02	1.467706e+02
1.125000e+00	-1.476605e+02	1.476605e+02
1.130000e+00	-1.471145e+02	1.471145e+02
1.135000e+00	-1.473057e+02	1.473057e+02
1.140000e+00	-1.477534e+02	1.477534e+02
1.145000e+00	-1.473213e+02	1.473213e+02
1.150000e+00	-1.474777e+02	1.474777e+02
1.155000e+00	-1.479337e+02	1.479337e+02
1.160000e+00	-1.474887e+02	1.474887e+02
1.165000e+00	-1.476671e+02	1.476671e+02
1.170000e+00	-1.480310e+02	1.480310e+02
1.175000e+00	-1.479175e+02	1.479175e+02
1.180000e+00	-1.477354e+02	1.477354e+02
1.185000e+00	-1.482986e+02	1.482986e+02
1.190000e+00	-1.477338e+02	1.477338e+02
1.195000e+00	-1.482413e+02	1.482413e+02
1.200000e+00	-1.482724e+02	1.482724e+02
1.205000e+00	-1.482342e+02	1.482342e+02
1.210000e+00	-1.480456e+02	1.480456e+02
1.215000e+00	-1.485208e+02	1.485208e+02
1.220000e+00	-1.482851e+02	1.482851e+02
1.225000e+00	-1.484232e+02	1.484232e+02
1.230000e+00	-1.486725e+02	1.486725e+02
1.235000e+00	-1.480969e+02	1.480969e+02
1.240000e+00	-1.488987e+02	1.488987e+02
1.245000e+00	-1.486226e+02	1.486226e+02
1.250000e+00	-1.485649e+02	1.485649e+02
1.255000e+00	-1.487049e+02	1.487049e+02
1.260000e+00	-1.487343e+02	1.487343e+02
1.265000e+00	-1.490034e+02	1.490034e+02
1.270000e+00	-1.484187e+02	1.484187e+02
1.275000e+00	-1.491898e+02	1.491898e+02
1.280000e+00	-1.490157e+02	1.490157e+02
1.285000e+00	-1.485371e+02	1.485371e+02
1.290000e+00	-1.493069e+02	1.493069e+02
1.295000e+00	-1.490184e+02	1.490184e+02
1.300000e+00	-1.489809e+02	1.489809e+02
1.305000e+00	-1.489915e+02	1.489915e+02
1.310000e+00	-1.494637e+02	1.494637e+02
1.315000e+00	-1.489480e+02	1.489480e+02
1.320000e+00	-1.491804e+02	1.491804e+02
1.325000e+00	-1.492271e+02	1.492271e+02
1.330000e+00	-1.492630e+02	1.492630e+02
1.335000e+00	-1.495231e+02	1.495231e+02
1.340000e+00	-1.488915e+02	1.488915e+02
1.345000e+00	-1.497676e+02	1.497676e+02
1.350000e+00	-1.491595e+02	1.491595e+02
1.355000e+00	-1.493131e+02	1.493131e+02
